Student_ID,Age,Gender,Year_of_Study,Sleep_Hours,Study_Hours_Per_Week,GPA,Social_Media_Hours,Screen_Time_Hours,Physical_Activity,Financial_Stress,Family_Support,Attendance_Rate,Part_Time_Job,Diet_Quality,Previous_Mental_Health_History,Mental_Health_Risk
STU1627,20,Female,3,7.6,16.2,2.99,6.0,9.2,High,5.2,8.4,100.0,Yes,Average,No,Low
STU1628,24,Non-binary,3,6.3,21.9,2.87,6.8,10.4,High,1.7,6.0,76.2,No,Good,No,Low
STU1629,21,Female,3,7.9,23.5,3.08,5.8,8.6,High,3.8,4.5,98.3,No,Average,Yes,Low
STU1630,23,Female,1,5.6,13.8,2.28,4.6,6.6,Low,4.3,5.6,80.4,No,Average,No,High
STU1631,22,Male,1,5.6,17.7,1.9,5.3,7.4,Moderate,7.3,8.1,79.1,No,Good,No,High
STU1632,19,Male,2,7.6,15.2,2.35,7.5,10.0,Low,8.7,6.7,86.0,Yes,Good,No,High
STU1633,20,Male,3,6.7,12.5,2.27,7.2,10.0,Low,5.9,4.4,75.2,Yes,Average,No,High
STU1634,23,Female,1,6.3,13.3,2.19,8.4,10.7,Moderate,3.0,7.4,82.9,No,Poor,No,Low
STU1635,20,Female,1,7.8,15.3,2.52,8.2,10.7,Low,7.7,5.4,73.8,No,Good,Yes,High
STU1636,20,Male,5,6.1,25.9,2.84,5.1,5.8,High,2.0,6.6,90.4,Yes,Poor,Yes,Low
STU1637,19,Male,1,6.6,10.4,2.53,9.5,12.8,High,5.6,5.1,100.0,Yes,Poor,No,High
STU1638,22,Female,4,8.3,16.7,2.5,6.4,9.1,Moderate,3.9,2.7,80.5,No,Average,Yes,Low
STU1639,26,Male,4,8.5,21.9,2.18,4.8,8.5,Moderate,6.6,5.3,81.9,No,Average,No,Medium
STU1640,19,Female,2,8.5,21.6,2.6,5.2,7.7,Moderate,2.2,8.1,84.8,No,Good,No,Low
STU1641,21,Female,1,6.5,20.0,2.57,3.7,4.1,High,6.0,9.4,92.3,Yes,Average,No,Low
STU1642,24,Female,1,8.2,19.8,3.03,7.6,9.7,Moderate,6.0,8.2,91.0,No,Poor,Yes,Low
STU1643,21,Female,3,5.8,17.7,2.27,7.8,10.1,Low,6.0,9.5,90.1,Yes,Average,Yes,High
STU1644,22,Female,3,5.8,16.4,2.55,5.3,8.7,Moderate,7.0,7.3,81.8,No,Average,Yes,High
STU1645,19,Female,4,4.2,26.0,2.66,5.2,5.2,Moderate,5.7,6.4,89.0,Yes,Good,Yes,High
STU1646,22,Female,5,8.6,29.5,3.0,5.1,7.6,High,3.0,5.7,64.4,No,Average,No,Low
STU1647,21,Female,3,5.8,22.6,2.86,4.8,7.9,Low,6.2,9.5,91.8,No,Poor,Yes,Medium
STU1648,23,Male,1,6.7,6.9,1.98,5.6,7.3,Low,4.9,4.5,73.4,No,Average,No,Medium
STU1649,24,Male,1,5.8,11.5,2.08,6.6,9.2,High,6.8,7.6,80.2,No,Poor,No,Medium
STU1650,27,Male,4,7.6,23.9,2.75,5.3,7.0,High,6.1,5.6,91.7,No,Poor,No,Low
STU1651,22,Male,1,6.4,16.9,2.26,5.9,7.5,High,6.1,9.2,72.8,Yes,Good,Yes,Medium
STU1652,22,Female,1,5.4,18.1,2.57,6.4,8.4,Moderate,5.8,8.7,93.0,No,Average,No,Medium
STU1653,21,Female,3,7.3,21.6,2.45,7.3,8.9,Moderate,7.1,5.3,83.8,No,Average,Yes,High
STU1654,20,Male,2,5.2,19.3,2.51,5.8,9.1,Moderate,4.2,6.7,95.2,No,Average,Yes,High
STU1655,22,Male,5,5.9,27.3,2.7,6.0,7.0,Low,5.7,7.2,79.9,Yes,Average,No,High
STU1656,20,Non-binary,3,4.5,23.7,2.59,6.4,7.8,Moderate,4.6,5.6,72.9,Yes,Poor,No,High
STU1657,21,Male,1,5.2,16.3,2.22,6.9,11.5,Low,2.6,3.4,83.1,No,Average,No,High
STU1658,24,Female,5,7.0,27.3,2.71,4.7,8.4,Low,7.4,6.7,85.1,No,Poor,Yes,High
STU1659,19,Female,2,4.6,16.9,2.36,6.4,6.7,High,8.1,7.5,88.9,Yes,Good,Yes,High
STU1660,24,Female,2,5.2,18.3,2.47,6.7,8.3,Low,7.2,9.9,76.9,Yes,Average,No,High
STU1661,24,Male,2,6.8,19.9,2.57,6.0,7.7,High,5.3,5.4,74.0,No,Average,No,Medium
STU1662,21,Male,1,6.2,16.1,2.56,7.7,10.6,Low,5.7,6.0,85.4,Yes,Poor,Yes,High
STU1663,17,Male,2,9.0,19.5,2.42,7.5,8.2,Low,9.4,6.3,88.1,No,Poor,No,Medium
STU1664,20,Female,1,8.8,20.4,2.71,5.2,9.1,Moderate,5.7,5.5,89.5,No,Good,Yes,Low
STU1665,24,Female,2,5.8,19.1,2.01,6.3,9.8,Moderate,7.8,9.2,93.1,Yes,Good,No,High
STU1666,21,Male,2,7.4,15.4,2.59,7.1,10.2,Moderate,5.6,5.4,82.9,No,Poor,Yes,Medium
STU1667,19,Female,4,7.6,27.5,2.52,4.7,8.8,High,3.3,9.0,72.2,Yes,Good,No,Low
STU1668,20,Female,4,6.1,18.5,2.4,6.6,9.6,Low,5.4,3.4,92.8,No,Average,No,High
STU1669,23,Male,1,5.2,10.7,2.07,7.1,10.1,High,6.3,5.8,83.8,No,Poor,No,High
STU1670,22,Female,2,6.8,19.3,2.64,4.6,9.0,Low,6.4,7.6,87.8,No,Poor,Yes,High
STU1671,20,Female,2,6.6,20.1,2.56,6.4,10.2,High,5.0,5.1,89.8,No,Good,No,Low
STU1672,20,Male,1,6.3,10.0,2.06,5.9,7.4,Moderate,8.4,6.2,91.2,No,Average,No,Medium
STU1673,20,Male,4,7.3,22.5,3.12,6.7,10.0,High,4.2,7.1,88.6,No,Good,No,Low
STU1674,19,Female,3,6.0,18.6,2.56,5.5,7.2,Moderate,8.4,4.4,93.6,No,Poor,No,High
STU1675,25,Female,1,5.5,13.1,2.11,6.5,9.6,Low,4.6,9.2,86.5,No,Average,No,Medium
STU1676,20,Female,2,6.9,21.8,2.56,7.2,10.3,High,3.4,5.1,80.8,No,Poor,No,Low
STU1677,24,Female,1,7.2,17.8,3.03,6.7,7.5,Low,7.9,8.5,86.5,Yes,Poor,Yes,High
STU1678,24,Female,3,5.5,20.9,2.44,4.8,7.2,Low,6.4,6.7,89.0,No,Poor,No,High
STU1679,23,Male,1,7.8,12.8,2.22,5.7,8.5,High,9.3,6.7,78.4,No,Good,No,Medium
STU1680,20,Female,5,4.9,21.6,2.29,5.2,7.2,Low,6.0,2.9,89.9,No,Average,No,High
STU1681,22,Female,4,6.2,29.7,2.66,5.4,8.3,Low,7.8,8.0,87.1,No,Poor,No,High
STU1682,21,Male,2,6.5,20.4,2.39,6.3,9.8,Moderate,4.3,4.4,87.0,No,Average,No,High
STU1683,19,Female,3,6.1,18.2,2.09,5.3,7.8,High,3.8,8.0,92.6,Yes,Good,No,Medium
STU1684,22,Female,5,6.2,29.9,2.49,3.8,6.6,Low,4.7,8.3,87.4,No,Poor,No,Low
STU1685,18,Male,3,8.9,20.7,2.5,6.2,10.4,Moderate,2.3,3.9,85.5,No,Good,Yes,Medium
STU1686,24,Female,1,5.9,13.9,2.51,6.4,9.5,Moderate,6.9,5.0,84.5,No,Average,No,Medium
STU1687,20,Male,2,9.5,19.7,2.64,8.2,10.9,High,4.9,9.1,84.9,No,Average,No,Low
STU1688,21,Male,4,7.3,21.0,2.58,5.9,7.3,High,5.8,4.9,87.7,No,Average,No,Low
STU1689,22,Male,3,6.9,19.6,2.95,7.9,11.2,Moderate,6.8,5.7,97.2,No,Average,Yes,Medium
STU1690,20,Female,3,7.3,21.5,3.04,4.7,7.6,Moderate,4.3,3.4,84.0,No,Poor,Yes,Low
STU1691,22,Female,4,9.6,22.0,2.75,4.2,8.2,Moderate,6.5,8.4,81.7,No,Average,Yes,Low
STU1692,20,Male,4,5.7,26.7,2.51,4.2,6.8,Low,6.4,8.4,94.1,No,Poor,Yes,High
STU1693,23,Female,5,5.6,34.5,2.67,5.7,6.0,Moderate,5.0,5.8,82.1,Yes,Good,No,Medium
STU1694,18,Male,1,6.0,12.0,2.49,8.6,9.1,High,6.1,8.4,86.5,No,Average,Yes,High
STU1695,21,Female,3,6.8,14.3,2.34,5.8,9.2,Moderate,4.7,6.7,79.9,Yes,Average,Yes,High
STU1696,25,Female,4,6.7,16.0,2.21,5.9,7.7,Low,8.9,8.7,71.5,No,Average,No,High
STU1697,19,Male,4,6.8,23.4,2.43,4.5,7.5,Moderate,2.7,5.8,86.0,No,Average,No,Low
STU1698,20,Female,3,8.7,18.3,2.43,4.4,7.0,Moderate,6.1,5.9,92.4,Yes,Good,Yes,Low
STU1699,22,Male,1,7.0,15.8,2.56,7.1,9.4,Moderate,3.4,7.9,85.1,No,Average,No,Low
STU1700,21,Male,4,6.5,24.5,2.3,5.8,8.2,Moderate,9.1,7.3,85.1,Yes,Average,No,High
STU1701,22,Female,4,6.1,17.6,2.75,6.3,7.8,Moderate,8.7,5.7,87.3,No,Poor,No,High
STU1702,22,Non-binary,1,7.8,7.7,2.12,5.8,8.3,Low,8.5,9.3,77.4,No,Average,No,Low
STU1703,22,Male,2,6.7,19.2,2.44,7.7,9.5,High,1.6,5.8,66.3,No,Average,No,Medium
STU1704,23,Male,1,8.8,15.5,2.18,5.9,8.0,Moderate,8.1,9.5,82.5,No,Poor,Yes,Medium
STU1705,22,Male,2,8.9,16.3,2.61,6.9,9.0,Low,5.4,8.2,89.3,No,Average,Yes,Low
STU1706,20,Female,1,7.1,8.4,2.15,5.7,7.9,Low,7.8,7.0,91.1,Yes,Average,No,Medium
STU1707,22,Male,2,6.8,19.9,2.56,5.8,9.4,High,6.5,8.5,97.7,No,Good,No,Low
STU1708,25,Female,3,7.9,26.1,3.28,5.7,8.0,High,5.1,7.9,94.2,No,Average,No,Low
STU1709,21,Non-binary,3,8.0,22.1,2.78,6.1,9.8,Moderate,7.4,7.4,93.2,Yes,Average,Yes,Low
STU1710,19,Female,3,5.9,17.6,2.2,6.4,10.7,Low,8.2,5.6,74.2,Yes,Good,No,High
STU1711,23,Male,4,6.2,24.2,2.45,6.1,9.6,Low,6.4,7.8,96.1,Yes,Good,No,Medium
STU1712,21,Male,1,5.3,9.5,2.33,5.9,9.0,Low,7.2,9.1,92.9,Yes,Average,No,High
STU1713,17,Male,1,7.2,19.2,2.97,6.3,9.2,Moderate,5.9,4.7,85.3,No,Average,No,Medium
STU1714,23,Female,4,7.5,24.3,2.84,5.7,9.2,Moderate,7.7,8.6,91.8,No,Good,No,Low
STU1715,20,Male,1,5.3,7.9,2.31,7.4,10.0,Moderate,6.1,5.0,87.9,No,Average,Yes,High
STU1716,21,Male,5,6.3,25.8,2.9,5.5,9.2,Moderate,6.7,6.6,97.7,No,Average,No,Low
STU1717,22,Female,4,5.3,25.9,3.07,4.1,7.3,Low,4.3,9.9,87.4,No,Poor,Yes,Medium
STU1718,21,Male,3,5.8,19.7,1.91,4.7,6.8,Low,5.9,8.7,76.2,No,Average,No,Medium
STU1719,23,Female,5,7.4,25.9,3.0,3.2,6.8,Moderate,6.1,4.4,84.6,No,Poor,Yes,High
STU1720,20,Male,1,6.0,10.1,2.52,7.8,10.4,Low,6.7,7.8,85.1,Yes,Poor,No,High
STU1721,22,Female,2,6.5,20.3,2.16,6.8,9.2,Low,8.5,3.4,69.5,No,Good,Yes,High
STU1722,20,Female,3,5.0,18.4,2.14,7.0,8.9,Moderate,6.6,9.0,61.9,No,Average,No,High
STU1723,23,Female,2,7.0,9.4,2.02,7.4,10.1,High,7.2,9.0,88.4,No,Average,No,Low
STU1724,22,Non-binary,5,6.8,25.5,2.52,3.3,7.0,Moderate,6.3,8.2,87.0,No,Average,No,Low
STU1725,19,Male,1,6.0,18.9,2.34,5.1,8.7,High,5.1,7.0,84.2,No,Poor,No,Low
STU1726,23,Female,3,6.6,19.5,2.62,6.2,9.1,Moderate,5.1,4.4,76.6,No,Poor,No,Medium
STU1727,20,Female,3,7.0,28.0,3.09,5.3,8.5,Moderate,4.0,6.2,76.6,Yes,Average,No,Medium
STU1728,23,Female,3,5.9,22.7,2.92,6.0,9.5,Low,4.7,7.4,83.1,Yes,Poor,Yes,Medium
STU1729,22,Male,2,5.2,19.4,2.19,6.4,8.7,High,5.3,4.3,85.7,Yes,Average,No,High
STU1730,25,Male,2,8.8,17.5,2.39,6.3,7.5,Low,1.6,6.2,80.2,No,Good,No,Low
STU1731,21,Male,4,6.1,23.7,3.03,5.8,9.9,Low,4.6,8.5,94.5,No,Poor,No,High
STU1732,20,Male,1,6.7,13.9,2.58,6.0,7.9,Low,7.9,3.5,78.8,No,Poor,Yes,High
STU1733,21,Male,4,7.9,22.8,2.76,6.7,8.4,High,7.0,5.5,82.9,No,Good,No,Low
STU1734,20,Female,3,10.0,23.1,3.04,5.3,5.6,High,2.8,6.6,93.2,Yes,Average,No,Low
STU1735,23,Male,4,5.4,20.3,2.48,4.6,7.8,Moderate,6.3,5.8,82.2,Yes,Poor,No,Medium
STU1736,17,Male,3,7.3,16.7,2.67,5.6,6.2,Moderate,8.4,2.2,83.7,Yes,Poor,No,High
STU1737,19,Female,1,6.0,10.5,2.13,6.6,8.2,Moderate,3.5,8.0,78.3,Yes,Average,No,Medium
STU1738,19,Female,3,6.2,29.2,2.89,6.1,9.3,High,7.8,7.5,81.5,Yes,Average,Yes,High
STU1739,23,Female,4,6.0,26.1,2.25,5.3,8.7,Moderate,9.0,8.4,86.0,Yes,Average,No,High
STU1740,25,Female,2,5.6,19.2,2.26,5.9,7.6,High,3.9,9.0,86.9,No,Average,Yes,Medium
STU1741,21,Male,5,6.8,22.8,2.46,4.5,6.8,Low,6.1,8.4,86.4,No,Average,Yes,Medium
STU1742,21,Female,2,5.2,20.5,2.37,6.7,8.2,Low,2.9,9.3,79.9,Yes,Average,Yes,High
STU1743,21,Female,1,7.8,14.5,2.2,5.9,7.7,High,3.4,6.4,81.8,No,Poor,No,Low
STU1744,24,Male,2,6.9,18.9,2.39,6.0,8.8,Low,7.0,9.5,95.5,No,Average,No,Medium
STU1745,19,Female,5,7.3,23.1,2.25,7.2,9.1,High,6.7,7.9,73.6,No,Average,No,Low
STU1746,22,Female,2,6.7,18.6,2.66,6.6,8.8,Moderate,8.4,6.7,99.2,No,Poor,Yes,High
STU1747,23,Male,4,6.4,22.3,2.59,4.1,4.8,High,4.0,7.2,86.2,No,Poor,No,Low
STU1748,22,Male,4,7.1,20.9,2.11,4.1,8.0,Low,4.8,4.5,81.4,No,Poor,No,Medium
STU1749,21,Male,2,5.5,20.9,2.26,5.8,8.9,Moderate,9.7,8.7,90.2,Yes,Average,No,High
STU1750,23,Male,1,6.4,8.8,2.31,5.9,9.4,Moderate,8.5,8.7,69.4,Yes,Average,No,Medium
STU1751,17,Male,4,5.9,26.3,2.54,6.0,10.0,Moderate,8.7,6.2,94.9,No,Poor,No,High
STU1752,22,Female,2,5.8,20.7,2.32,6.0,7.5,Moderate,6.2,4.3,96.9,No,Average,Yes,High
STU1753,20,Male,4,4.5,20.5,2.41,6.1,8.2,High,6.1,7.8,92.1,No,Average,Yes,Medium
STU1754,17,Female,2,8.3,14.7,2.63,5.8,6.0,Moderate,5.6,4.3,71.1,No,Good,No,Low
STU1755,22,Female,2,6.0,17.1,2.0,8.0,14.0,Low,9.9,6.7,87.3,Yes,Good,No,High
STU1756,24,Female,4,8.1,25.1,2.99,8.3,10.6,High,5.2,7.9,99.5,No,Good,No,Low
STU1757,21,Female,2,8.0,17.4,2.34,6.0,9.7,Low,3.6,8.8,94.8,Yes,Good,No,Low
STU1758,23,Male,2,5.4,19.7,2.46,6.4,7.4,Moderate,7.3,4.7,74.9,Yes,Average,No,High
STU1759,25,Female,2,5.6,25.1,2.63,5.6,9.3,Low,3.1,7.1,92.9,Yes,Average,Yes,High
STU1760,24,Female,2,9.6,16.0,2.49,6.0,10.8,High,8.1,5.9,97.5,No,Poor,No,Low
STU1761,25,Female,3,8.7,14.1,2.22,5.8,8.2,Low,7.6,9.5,83.5,No,Average,No,Low
STU1762,23,Female,4,6.7,27.3,2.71,4.2,5.5,Low,6.7,9.3,76.1,Yes,Poor,No,Medium
STU1763,21,Male,2,7.1,24.7,3.23,4.4,6.7,High,1.8,4.2,95.2,Yes,Average,Yes,Low
STU1764,17,Female,3,6.1,22.6,2.2,6.1,5.9,High,2.0,5.1,90.6,Yes,Poor,Yes,High
STU1765,20,Male,3,7.3,16.6,3.02,5.8,8.3,Low,6.7,6.6,87.1,Yes,Poor,No,Medium
STU1766,19,Female,2,6.0,17.5,2.37,3.7,7.2,Moderate,6.2,8.6,75.9,No,Poor,No,Medium
STU1767,26,Non-binary,2,4.6,13.5,2.24,7.1,9.6,High,8.5,8.6,90.3,Yes,Good,No,High
STU1768,21,Male,5,5.3,29.6,2.43,5.0,7.2,Low,7.5,8.5,79.2,No,Poor,Yes,High
STU1769,21,Female,4,6.8,18.6,2.3,7.5,10.6,High,9.2,8.4,86.6,No,Good,No,Medium
STU1770,22,Male,3,5.6,19.8,2.34,6.4,9.6,Moderate,5.7,8.0,94.9,Yes,Poor,No,High
STU1771,21,Male,3,6.7,17.0,2.17,4.8,5.3,Moderate,3.2,6.3,71.4,No,Average,No,Medium
STU1772,25,Female,1,5.6,15.5,2.29,4.2,6.8,Moderate,6.1,8.6,90.1,Yes,Average,No,Medium
STU1773,20,Female,3,5.9,19.5,2.38,5.3,10.7,Moderate,3.5,9.6,82.8,Yes,Average,No,Low
STU1774,21,Female,3,7.7,21.7,3.25,5.2,6.1,Low,6.2,7.4,88.2,Yes,Good,No,Low
STU1775,19,Female,3,7.1,21.1,2.28,6.8,9.2,Moderate,4.4,8.0,87.3,Yes,Poor,Yes,High
STU1776,18,Female,2,6.8,14.1,2.43,6.6,11.4,Low,7.3,4.0,79.2,No,Poor,No,High
STU1777,20,Female,1,7.8,17.5,2.65,7.4,11.2,Moderate,5.7,4.4,77.7,No,Average,No,Low
STU1778,21,Non-binary,1,7.3,14.8,2.13,5.2,7.1,Low,9.0,6.7,70.3,No,Average,Yes,High
STU1779,20,Male,5,8.4,23.0,2.98,6.7,9.4,High,3.1,5.3,96.5,No,Good,Yes,Low
STU1780,19,Non-binary,2,6.3,27.0,2.63,6.0,8.5,Low,7.7,7.4,83.2,No,Average,No,Medium
STU1781,18,Male,2,6.3,19.9,1.79,4.0,5.6,Moderate,8.1,4.9,84.7,Yes,Average,Yes,High
STU1782,21,Female,1,5.4,14.4,2.51,7.9,10.3,Moderate,4.7,3.3,81.7,No,Average,Yes,High
STU1783,18,Male,1,6.3,20.7,2.23,6.0,8.2,Moderate,6.5,2.8,75.2,No,Average,No,Medium
STU1784,23,Male,3,7.9,28.4,2.59,5.6,8.2,Moderate,5.9,8.2,90.1,Yes,Average,Yes,Medium
STU1785,21,Male,3,8.2,20.4,2.89,5.1,6.7,Moderate,3.1,5.9,89.6,No,Poor,No,Low
STU1786,18,Female,3,7.9,22.4,2.62,7.0,8.0,Low,8.7,6.6,84.1,No,Average,No,Medium
STU1787,20,Male,1,4.8,11.0,2.44,5.7,8.2,Low,6.6,6.8,85.1,No,Poor,No,High
STU1788,19,Male,4,8.0,23.4,3.13,6.5,11.1,Moderate,8.1,6.2,82.1,Yes,Average,No,Low
STU1789,22,Female,1,4.8,14.2,2.07,7.4,10.0,High,6.6,7.3,89.8,Yes,Poor,No,High
STU1790,24,Female,1,7.8,15.7,2.75,5.5,7.6,Low,7.3,4.1,95.5,Yes,Average,No,High
STU1791,17,Male,2,6.4,19.3,2.3,8.1,11.5,Low,4.3,8.1,89.1,No,Average,No,High
STU1792,21,Male,2,6.7,20.2,3.31,6.2,8.5,Low,8.6,7.2,87.3,No,Poor,No,Medium
STU1793,21,Male,1,5.3,16.0,2.14,7.1,11.8,Moderate,3.3,7.0,83.3,No,Poor,No,High
STU1794,22,Male,3,8.1,16.2,2.86,4.9,7.4,Moderate,6.1,8.4,98.1,No,Poor,Yes,Medium
STU1795,21,Female,3,5.2,17.2,2.63,8.4,11.7,High,5.0,8.1,94.7,No,Poor,No,Medium
STU1796,19,Female,4,6.1,21.8,2.68,4.6,6.2,Low,2.6,3.2,100.0,Yes,Poor,Yes,High
STU1797,20,Female,2,5.7,16.9,2.2,7.3,10.4,Low,4.1,2.8,77.7,No,Good,No,High
STU1798,19,Male,1,4.9,19.2,2.37,5.1,7.9,Low,8.2,8.7,78.1,No,Average,No,High
STU1799,23,Female,2,6.9,13.3,1.74,6.1,8.5,Moderate,7.7,8.7,81.4,No,Average,No,Medium
STU1800,21,Female,5,6.7,25.6,2.95,6.2,8.1,Moderate,8.5,4.4,90.5,Yes,Average,Yes,Low
STU1801,25,Female,3,9.7,24.8,3.03,6.5,8.2,Low,7.5,8.2,87.2,No,Average,No,Low
STU1802,21,Female,3,6.9,19.8,2.62,4.7,7.5,High,6.1,3.8,83.0,Yes,Poor,Yes,High
STU1803,19,Female,1,8.0,16.8,1.67,7.4,10.7,Low,5.6,3.5,88.9,No,Good,No,Medium
STU1804,18,Female,3,7.1,20.4,2.23,6.0,9.3,Moderate,8.0,5.8,82.7,No,Good,No,High
STU1805,17,Male,1,7.3,16.0,2.27,5.5,8.3,Moderate,3.8,4.4,75.1,No,Poor,Yes,High
STU1806,18,Non-binary,3,6.4,20.1,2.64,7.6,10.1,Low,8.1,8.4,78.1,No,Average,No,High
STU1807,22,Female,5,7.0,29.7,2.97,3.6,6.2,High,7.7,7.6,89.5,No,Poor,No,Low
STU1808,22,Female,5,7.4,20.8,2.59,5.3,7.6,High,7.3,4.8,100.0,Yes,Poor,Yes,High
STU1809,18,Male,3,6.2,19.5,2.71,6.5,9.0,Moderate,4.9,8.0,79.4,No,Poor,No,Low
STU1810,23,Female,2,6.7,19.2,2.24,5.2,10.9,Moderate,5.6,9.5,81.2,No,Good,Yes,Medium
STU1811,20,Female,5,6.7,29.1,2.56,6.0,8.3,Low,5.5,8.7,100.0,No,Average,No,Low
STU1812,21,Male,3,7.7,27.0,2.99,5.5,8.8,Moderate,2.5,5.5,84.6,No,Average,No,Low
STU1813,25,Male,1,5.6,13.4,2.41,6.5,9.5,Low,8.1,8.7,87.6,No,Average,No,High
STU1814,23,Female,2,6.7,23.9,2.63,6.4,8.6,High,3.5,6.3,98.9,No,Average,No,Low
STU1815,20,Female,1,8.9,12.4,3.04,6.5,10.6,Low,4.4,7.0,81.6,No,Average,No,Low
STU1816,19,Female,2,8.1,23.3,2.91,5.9,8.1,Low,8.8,8.5,85.3,Yes,Good,No,Low
STU1817,17,Male,2,8.3,21.3,2.43,7.0,10.8,Low,4.9,7.5,81.2,Yes,Average,Yes,Medium
STU1818,19,Female,3,6.8,17.3,2.57,7.1,9.2,Low,7.9,7.2,74.8,No,Average,No,High
STU1819,21,Male,2,7.2,19.2,2.81,6.9,8.2,Moderate,9.1,5.6,97.8,Yes,Average,No,High
STU1820,19,Male,1,7.9,14.8,2.32,5.4,8.3,Low,2.0,6.2,79.8,No,Good,Yes,Low
STU1821,21,Male,3,8.5,23.5,3.13,6.2,7.4,Moderate,7.3,7.7,82.6,Yes,Average,No,Low
STU1822,21,Male,4,4.7,23.1,2.64,4.8,7.9,Low,8.2,4.2,82.7,No,Poor,No,High
STU1823,21,Male,3,5.4,19.8,1.77,4.7,5.8,Moderate,8.2,6.7,87.1,No,Average,No,High
STU1824,20,Male,2,8.2,23.5,2.56,5.6,7.7,Moderate,3.0,3.1,88.0,No,Poor,No,Low
STU1825,21,Male,5,6.5,26.6,2.63,4.4,5.2,High,6.1,7.4,80.2,No,Good,No,Low
STU1826,22,Male,5,6.1,30.3,3.0,5.8,11.7,High,7.7,4.6,90.9,Yes,Average,No,High
STU1827,19,Female,1,5.4,14.1,2.58,7.4,7.9,High,3.4,2.4,91.2,No,Poor,No,High
STU1828,24,Female,1,6.2,21.7,2.64,3.9,6.4,Moderate,2.2,7.4,85.7,No,Average,No,Low
STU1829,21,Male,4,5.3,21.3,3.01,5.0,8.9,Moderate,9.6,5.8,86.4,No,Average,No,High
STU1830,21,Female,4,9.1,21.5,2.73,4.4,8.1,Moderate,3.2,8.0,93.5,Yes,Average,No,Low
STU1831,23,Male,5,6.8,33.1,3.16,4.2,7.7,High,2.3,8.2,87.7,No,Poor,Yes,Low
STU1832,22,Female,4,6.7,22.2,2.88,6.2,8.3,Low,3.1,4.3,98.5,Yes,Poor,Yes,High
STU1833,23,Male,3,7.4,27.4,2.81,5.0,9.1,Moderate,5.0,8.4,81.6,No,Poor,No,Low
STU1834,22,Male,3,7.9,24.6,3.02,5.0,8.6,Low,6.3,5.5,82.7,No,Poor,Yes,Medium
STU1835,20,Female,1,7.8,14.4,2.3,7.9,10.7,Moderate,4.9,7.2,77.5,No,Average,No,Low
STU1836,22,Female,1,8.0,7.7,2.16,4.9,7.7,Moderate,2.3,7.1,81.3,No,Good,No,Low
STU1837,18,Female,2,6.1,17.9,2.07,7.4,9.5,Moderate,4.6,5.4,82.4,Yes,Poor,No,High
STU1838,21,Female,3,6.5,21.4,2.67,5.3,6.7,Moderate,7.1,7.1,76.7,Yes,Poor,No,Medium
STU1839,21,Non-binary,3,7.6,25.7,2.9,5.4,9.4,High,5.4,7.8,88.1,No,Good,Yes,Low
STU1840,21,Male,4,6.2,30.4,3.2,4.4,8.5,Moderate,6.2,6.0,93.2,No,Good,Yes,Medium
STU1841,21,Male,2,6.8,15.3,2.67,8.0,9.4,High,7.0,6.7,75.8,No,Average,No,Medium
STU1842,17,Male,3,7.2,24.2,2.64,4.3,6.6,Low,4.9,7.9,82.2,No,Poor,Yes,Medium
STU1843,20,Male,1,7.7,18.1,2.23,6.2,8.5,Moderate,5.9,6.1,87.4,No,Good,No,Low
STU1844,21,Female,2,4.8,22.3,2.63,6.3,8.8,Moderate,5.2,9.2,78.2,No,Poor,No,Medium
STU1845,21,Female,4,7.6,26.0,3.15,3.8,6.4,Low,4.2,9.9,86.7,No,Good,No,Low
STU1846,19,Male,3,6.5,13.2,2.58,5.8,9.4,Moderate,6.7,8.2,85.1,Yes,Good,Yes,Medium
STU1847,24,Female,5,7.6,26.4,3.15,5.2,6.8,Moderate,3.8,2.4,100.0,No,Average,No,Low
STU1848,19,Female,2,7.7,13.4,2.38,5.8,7.3,Moderate,4.4,7.0,87.4,No,Poor,No,Low
STU1849,23,Male,2,8.6,17.2,2.48,5.5,9.5,Moderate,8.0,6.1,83.7,No,Poor,Yes,Medium
STU1850,22,Male,2,8.3,21.9,2.52,5.5,7.4,Moderate,4.6,8.6,81.6,No,Good,No,Low
STU1851,20,Male,2,8.3,19.2,2.64,6.7,7.7,Low,2.9,6.7,92.2,No,Good,No,Low
STU1852,25,Male,4,8.4,28.6,2.92,4.8,6.7,Moderate,7.2,8.3,95.5,Yes,Average,Yes,Low
STU1853,18,Male,3,7.1,22.4,2.73,6.8,8.9,Low,6.0,8.4,78.3,No,Poor,Yes,High
STU1854,23,Female,4,6.8,18.8,2.5,5.1,9.5,Low,9.0,4.4,91.4,No,Average,No,High
STU1855,23,Male,1,7.8,4.9,2.15,6.3,9.9,Low,6.1,5.9,78.7,Yes,Good,No,High
STU1856,20,Male,4,7.6,24.6,2.54,7.5,11.4,Low,6.8,8.3,79.2,Yes,Average,Yes,High
STU1857,24,Non-binary,1,6.5,14.1,2.66,5.9,9.4,Low,5.6,6.4,84.9,No,Poor,Yes,High
STU1858,20,Female,4,7.2,20.1,2.63,4.7,8.3,Low,3.2,9.1,92.7,No,Average,Yes,Low
STU1859,22,Female,2,6.8,11.2,2.26,5.1,6.8,Low,8.6,6.4,85.7,Yes,Poor,Yes,High
STU1860,22,Male,2,5.9,15.1,2.14,7.6,9.9,Moderate,5.2,5.3,84.8,No,Good,Yes,High
